run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,duplicated
1,SOBI,lda,20,0.5,0.5,0.0,1
2,SOBI,lda,20,0.5,0.5,0.0,1
0,None,random_forest,2,0.58,0.5800000000000001,0.16000000000000003,0
0,None,gaussian_nb,2,0.58,0.5800000000000001,0.16000000000000003,0
0,None,lda,2,0.53,0.53,0.06000000000000005,0
0,None,logistic,2,0.53,0.53,0.06000000000000005,0
1,None,random_forest,2,0.54,0.54,0.07999999999999996,0
1,None,logistic,2,0.53,0.53,0.06000000000000005,0
2,None,random_forest,2,0.54,0.54,0.07999999999999996,0
2,None,logistic,2,0.53,0.53,0.06000000000000005,0
0,ORICA (0),random_forest,2,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),gaussian_nb,2,0.44,0.44000000000000006,-0.1200000000000001,0
0,ORICA (0),lda,2,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),logistic,2,0.49,0.49,-0.020000000000000018,0
1,ORICA (0),random_forest,2,0.5,0.5,0.0,0
1,ORICA (0),logistic,2,0.49,0.49,-0.020000000000000018,0
2,ORICA (0),random_forest,2,0.53,0.53,0.06000000000000005,0
2,ORICA (0),logistic,2,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),random_forest,2,0.47,0.47,-0.06000000000000005,0
0,ORICA (1),gaussian_nb,2,0.45,0.45,-0.10000000000000009,0
0,ORICA (1),lda,2,0.5,0.5,0.0,0
0,ORICA (1),logistic,2,0.5,0.5,0.0,0
1,ORICA (1),random_forest,2,0.44,0.44,-0.1200000000000001,0
1,ORICA (1),logistic,2,0.5,0.5,0.0,0
2,ORICA (1),random_forest,2,0.53,0.53,0.06000000000000005,0
2,ORICA (1),logistic,2,0.5,0.5,0.0,0
0,Ext. Infomax,random_forest,2,0.52,0.52,0.040000000000000036,0
0,Ext. Infomax,gaussian_nb,2,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,lda,2,0.55,0.55,0.09999999999999998,0
0,Ext. Infomax,logistic,2,0.54,0.54,0.07999999999999996,0
1,Ext. Infomax,random_forest,2,0.55,0.55,0.09999999999999998,0
1,Ext. Infomax,gaussian_nb,2,0.55,0.55,0.09999999999999998,0
1,Ext. Infomax,lda,2,0.57,0.57,0.14,0
1,Ext. Infomax,logistic,2,0.57,0.57,0.14,0
2,Ext. Infomax,random_forest,2,0.57,0.57,0.14,0
2,Ext. Infomax,gaussian_nb,2,0.5,0.5,0.0,0
2,Ext. Infomax,lda,2,0.57,0.57,0.14,0
2,Ext. Infomax,logistic,2,0.55,0.55,0.09999999999999998,0
0,SOBI,random_forest,2,0.57,0.5700000000000001,0.14,0
0,SOBI,gaussian_nb,2,0.56,0.56,0.12,0
0,SOBI,lda,2,0.49,0.49,-0.020000000000000018,0
0,SOBI,logistic,2,0.49,0.49,-0.020000000000000018,0
1,SOBI,random_forest,2,0.58,0.5800000000000001,0.16000000000000003,0
1,SOBI,logistic,2,0.49,0.49,-0.020000000000000018,0
2,SOBI,random_forest,2,0.61,0.61,0.21999999999999997,0
2,SOBI,logistic,2,0.49,0.49,-0.020000000000000018,0
0,FastICA,random_forest,2,0.54,0.54,0.07999999999999996,0
0,FastICA,gaussian_nb,2,0.54,0.54,0.07999999999999996,0
0,FastICA,lda,2,0.53,0.53,0.06000000000000005,0
0,FastICA,logistic,2,0.55,0.55,0.09999999999999998,0
1,FastICA,random_forest,2,0.5,0.5,0.0,0
1,FastICA,gaussian_nb,2,0.62,0.62,0.24,0
1,FastICA,lda,2,0.53,0.53,0.06000000000000005,0
1,FastICA,logistic,2,0.55,0.55,0.09999999999999998,0
2,FastICA,random_forest,2,0.54,0.54,0.07999999999999996,0
2,FastICA,gaussian_nb,2,0.58,0.5800000000000001,0.16000000000000003,0
2,FastICA,lda,2,0.58,0.5800000000000001,0.16000000000000003,0
2,FastICA,logistic,2,0.57,0.5700000000000001,0.14,0
0,picard_o,random_forest,2,0.56,0.5599999999999999,0.12,0
0,picard_o,gaussian_nb,2,0.59,0.59,0.18000000000000005,0
0,picard_o,lda,2,0.6,0.6,0.19999999999999996,0
0,picard_o,logistic,2,0.59,0.59,0.18000000000000005,0
1,picard_o,random_forest,2,0.57,0.57,0.14,0
1,picard_o,gaussian_nb,2,0.59,0.59,0.18000000000000005,0
1,picard_o,lda,2,0.6,0.6,0.19999999999999996,0
1,picard_o,logistic,2,0.59,0.59,0.18000000000000005,0
2,picard_o,random_forest,2,0.58,0.5800000000000001,0.16000000000000003,0
2,picard_o,gaussian_nb,2,0.5,0.5,0.0,0
2,picard_o,lda,2,0.56,0.56,0.12,0
2,picard_o,logistic,2,0.56,0.56,0.12,0
1,None,gaussian_nb,2,0.58,0.5800000000000001,0.16000000000000003,1
2,None,gaussian_nb,2,0.58,0.5800000000000001,0.16000000000000003,1
1,None,lda,2,0.53,0.53,0.06000000000000005,1
2,None,lda,2,0.53,0.53,0.06000000000000005,1
1,ORICA (0),gaussian_nb,2,0.44,0.44000000000000006,-0.1200000000000001,1
2,ORICA (0),gaussian_nb,2,0.44,0.44000000000000006,-0.1200000000000001,1
1,ORICA (0),lda,2,0.49,0.49,-0.020000000000000018,1
2,ORICA (0),lda,2,0.49,0.49,-0.020000000000000018,1
1,ORICA (1),gaussian_nb,2,0.45,0.45,-0.10000000000000009,1
2,ORICA (1),gaussian_nb,2,0.45,0.45,-0.10000000000000009,1
1,ORICA (1),lda,2,0.5,0.5,0.0,1
2,ORICA (1),lda,2,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,2,0.56,0.56,0.12,1
2,SOBI,gaussian_nb,2,0.56,0.56,0.12,1
1,SOBI,lda,2,0.49,0.49,-0.020000000000000018,1
2,SOBI,lda,2,0.49,0.49,-0.020000000000000018,1
0,None,random_forest,19,0.56,0.5599999999999999,0.12,0
0,None,gaussian_nb,19,0.54,0.54,0.07999999999999996,0
0,None,lda,19,0.64,0.64,0.28,0
0,None,logistic,19,0.63,0.63,0.26,0
1,None,random_forest,19,0.56,0.56,0.12,0
1,None,logistic,19,0.63,0.63,0.26,0
2,None,random_forest,19,0.53,0.53,0.06000000000000005,0
2,None,logistic,19,0.63,0.63,0.26,0
0,ORICA (0),random_forest,19,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),gaussian_nb,19,0.51,0.51,0.020000000000000018,0
0,ORICA (0),lda,19,0.54,0.54,0.07999999999999996,0
0,ORICA (0),logistic,19,0.54,0.54,0.07999999999999996,0
1,ORICA (0),random_forest,19,0.57,0.5700000000000001,0.14,0
1,ORICA (0),logistic,19,0.54,0.54,0.07999999999999996,0
2,ORICA (0),random_forest,19,0.54,0.54,0.07999999999999996,0
2,ORICA (0),logistic,19,0.54,0.54,0.07999999999999996,0
0,ORICA (1),random_forest,19,0.53,0.53,0.06000000000000005,0
0,ORICA (1),gaussian_nb,19,0.45,0.45,-0.10000000000000009,0
0,ORICA (1),lda,19,0.46,0.46,-0.08000000000000007,0
0,ORICA (1),logistic,19,0.46,0.46,-0.08000000000000007,0
1,ORICA (1),random_forest,19,0.53,0.53,0.06000000000000005,0
1,ORICA (1),logistic,19,0.46,0.46,-0.08000000000000007,0
2,ORICA (1),random_forest,19,0.52,0.52,0.040000000000000036,0
2,ORICA (1),logistic,19,0.46,0.46,-0.08000000000000007,0
0,Ext. Infomax,random_forest,19,0.66,0.66,0.31999999999999995,0
0,Ext. Infomax,gaussian_nb,19,0.58,0.5800000000000001,0.16000000000000003,0
0,Ext. Infomax,lda,19,0.63,0.63,0.26,0
0,Ext. Infomax,logistic,19,0.64,0.64,0.28,0
1,Ext. Infomax,random_forest,19,0.61,0.61,0.21999999999999997,0
1,Ext. Infomax,gaussian_nb,19,0.56,0.56,0.12,0
1,Ext. Infomax,lda,19,0.62,0.62,0.24,0
1,Ext. Infomax,logistic,19,0.62,0.62,0.24,0
2,Ext. Infomax,random_forest,19,0.64,0.64,0.28,0
2,Ext. Infomax,gaussian_nb,19,0.6,0.6000000000000001,0.19999999999999996,0
2,Ext. Infomax,lda,19,0.7,0.7,0.4,0
2,Ext. Infomax,logistic,19,0.65,0.65,0.30000000000000004,0
0,SOBI,random_forest,19,0.6,0.6000000000000001,0.19999999999999996,0
0,SOBI,gaussian_nb,19,0.64,0.64,0.28,0
0,SOBI,lda,19,0.64,0.64,0.28,0
0,SOBI,logistic,19,0.69,0.69,0.38,0
1,SOBI,random_forest,19,0.69,0.69,0.38,0
1,SOBI,logistic,19,0.69,0.69,0.38,0
2,SOBI,random_forest,19,0.63,0.63,0.26,0
2,SOBI,logistic,19,0.69,0.69,0.38,0
0,FastICA,random_forest,19,0.67,0.67,0.33999999999999997,0
0,FastICA,gaussian_nb,19,0.59,0.5900000000000001,0.18000000000000005,0
0,FastICA,lda,19,0.67,0.6699999999999999,0.33999999999999997,0
0,FastICA,logistic,19,0.69,0.69,0.38,0
1,FastICA,random_forest,19,0.53,0.53,0.06000000000000005,0
1,FastICA,gaussian_nb,19,0.52,0.52,0.040000000000000036,0
1,FastICA,lda,19,0.51,0.51,0.020000000000000018,0
1,FastICA,logistic,19,0.54,0.54,0.07999999999999996,0
2,FastICA,random_forest,19,0.69,0.6900000000000001,0.38,0
2,FastICA,gaussian_nb,19,0.62,0.62,0.24,0
2,FastICA,lda,19,0.62,0.62,0.24,0
2,FastICA,logistic,19,0.63,0.63,0.26,0
0,picard_o,random_forest,19,0.59,0.59,0.18000000000000005,0
0,picard_o,gaussian_nb,19,0.57,0.5700000000000001,0.14,0
0,picard_o,lda,19,0.57,0.5700000000000001,0.14,0
0,picard_o,logistic,19,0.62,0.62,0.24,0
1,picard_o,random_forest,19,0.63,0.63,0.26,0
1,picard_o,gaussian_nb,19,0.57,0.5700000000000001,0.14,0
1,picard_o,lda,19,0.57,0.5700000000000001,0.14,0
1,picard_o,logistic,19,0.62,0.62,0.24,0
2,picard_o,random_forest,19,0.6,0.6,0.19999999999999996,0
2,picard_o,gaussian_nb,19,0.57,0.5700000000000001,0.14,0
2,picard_o,lda,19,0.57,0.5700000000000001,0.14,0
2,picard_o,logistic,19,0.62,0.62,0.24,0
1,None,gaussian_nb,19,0.54,0.54,0.07999999999999996,1
2,None,gaussian_nb,19,0.54,0.54,0.07999999999999996,1
1,None,lda,19,0.64,0.64,0.28,1
2,None,lda,19,0.64,0.64,0.28,1
1,ORICA (0),gaussian_nb,19,0.51,0.51,0.020000000000000018,1
2,ORICA (0),gaussian_nb,19,0.51,0.51,0.020000000000000018,1
1,ORICA (0),lda,19,0.54,0.54,0.07999999999999996,1
2,ORICA (0),lda,19,0.54,0.54,0.07999999999999996,1
1,ORICA (1),gaussian_nb,19,0.45,0.45,-0.10000000000000009,1
2,ORICA (1),gaussian_nb,19,0.45,0.45,-0.10000000000000009,1
1,ORICA (1),lda,19,0.46,0.46,-0.08000000000000007,1
2,ORICA (1),lda,19,0.46,0.46,-0.08000000000000007,1
1,SOBI,gaussian_nb,19,0.64,0.64,0.28,1
2,SOBI,gaussian_nb,19,0.64,0.64,0.28,1
1,SOBI,lda,19,0.64,0.64,0.28,1
2,SOBI,lda,19,0.64,0.64,0.28,1
0,None,random_forest,18,0.59,0.59,0.18000000000000005,0
0,None,gaussian_nb,18,0.49,0.49,-0.020000000000000018,0
0,None,lda,18,0.59,0.59,0.18000000000000005,0
0,None,logistic,18,0.66,0.66,0.31999999999999995,0
1,None,random_forest,18,0.54,0.54,0.07999999999999996,0
1,None,logistic,18,0.66,0.66,0.31999999999999995,0
2,None,random_forest,18,0.59,0.5900000000000001,0.18000000000000005,0
2,None,logistic,18,0.66,0.66,0.31999999999999995,0
0,ORICA (0),random_forest,18,0.5,0.5,0.0,0
0,ORICA (0),gaussian_nb,18,0.46,0.45999999999999996,-0.08000000000000007,0
0,ORICA (0),lda,18,0.44,0.44,-0.1200000000000001,0
0,ORICA (0),logistic,18,0.45,0.44999999999999996,-0.10000000000000009,0
1,ORICA (0),random_forest,18,0.49,0.49,-0.020000000000000018,0
1,ORICA (0),logistic,18,0.45,0.44999999999999996,-0.10000000000000009,0
2,ORICA (0),random_forest,18,0.48,0.48,-0.040000000000000036,0
2,ORICA (0),logistic,18,0.45,0.44999999999999996,-0.10000000000000009,0
0,ORICA (1),random_forest,18,0.37,0.37,-0.26,0
0,ORICA (1),gaussian_nb,18,0.4,0.4,-0.19999999999999996,0
0,ORICA (1),lda,18,0.41,0.41000000000000003,-0.17999999999999994,0
0,ORICA (1),logistic,18,0.41,0.41000000000000003,-0.17999999999999994,0
1,ORICA (1),random_forest,18,0.42,0.42000000000000004,-0.15999999999999992,0
1,ORICA (1),logistic,18,0.41,0.41000000000000003,-0.17999999999999994,0
2,ORICA (1),random_forest,18,0.44,0.44,-0.1200000000000001,0
2,ORICA (1),logistic,18,0.41,0.41000000000000003,-0.17999999999999994,0
0,Ext. Infomax,random_forest,18,0.65,0.65,0.30000000000000004,0
0,Ext. Infomax,gaussian_nb,18,0.65,0.65,0.30000000000000004,0
0,Ext. Infomax,lda,18,0.63,0.63,0.26,0
0,Ext. Infomax,logistic,18,0.67,0.67,0.33999999999999997,0
1,Ext. Infomax,random_forest,18,0.65,0.65,0.30000000000000004,0
1,Ext. Infomax,gaussian_nb,18,0.64,0.6399999999999999,0.28,0
1,Ext. Infomax,lda,18,0.63,0.63,0.26,0
1,Ext. Infomax,logistic,18,0.68,0.68,0.36,0
2,Ext. Infomax,random_forest,18,0.62,0.62,0.24,0
2,Ext. Infomax,gaussian_nb,18,0.62,0.62,0.24,0
2,Ext. Infomax,lda,18,0.68,0.68,0.36,0
2,Ext. Infomax,logistic,18,0.7,0.7,0.4,0
0,SOBI,random_forest,18,0.71,0.71,0.42000000000000004,0
0,SOBI,gaussian_nb,18,0.56,0.56,0.12,0
0,SOBI,lda,18,0.74,0.74,0.48,0
0,SOBI,logistic,18,0.78,0.78,0.56,0
1,SOBI,random_forest,18,0.72,0.72,0.43999999999999995,0
1,SOBI,logistic,18,0.78,0.78,0.56,0
2,SOBI,random_forest,18,0.71,0.71,0.42000000000000004,0
2,SOBI,logistic,18,0.78,0.78,0.56,0
0,FastICA,random_forest,18,0.69,0.69,0.38,0
0,FastICA,gaussian_nb,18,0.64,0.64,0.28,0
0,FastICA,lda,18,0.67,0.67,0.33999999999999997,0
0,FastICA,logistic,18,0.74,0.74,0.48,0
1,FastICA,random_forest,18,0.67,0.6699999999999999,0.33999999999999997,0
1,FastICA,gaussian_nb,18,0.66,0.66,0.31999999999999995,0
1,FastICA,lda,18,0.58,0.58,0.16000000000000003,0
1,FastICA,logistic,18,0.6,0.6,0.19999999999999996,0
2,FastICA,random_forest,18,0.65,0.65,0.30000000000000004,0
2,FastICA,gaussian_nb,18,0.59,0.59,0.18000000000000005,0
2,FastICA,lda,18,0.69,0.69,0.38,0
2,FastICA,logistic,18,0.71,0.71,0.42000000000000004,0
0,picard_o,random_forest,18,0.67,0.6699999999999999,0.33999999999999997,0
0,picard_o,gaussian_nb,18,0.63,0.63,0.26,0
0,picard_o,lda,18,0.66,0.66,0.31999999999999995,0
0,picard_o,logistic,18,0.71,0.71,0.42000000000000004,0
1,picard_o,random_forest,18,0.68,0.6799999999999999,0.36,0
1,picard_o,gaussian_nb,18,0.61,0.61,0.21999999999999997,0
1,picard_o,lda,18,0.69,0.69,0.38,0
1,picard_o,logistic,18,0.7,0.7,0.4,0
2,picard_o,random_forest,18,0.71,0.71,0.42000000000000004,0
2,picard_o,gaussian_nb,18,0.63,0.63,0.26,0
2,picard_o,lda,18,0.66,0.66,0.31999999999999995,0
2,picard_o,logistic,18,0.71,0.71,0.42000000000000004,0
1,None,gaussian_nb,18,0.49,0.49,-0.020000000000000018,1
2,None,gaussian_nb,18,0.49,0.49,-0.020000000000000018,1
1,None,lda,18,0.59,0.59,0.18000000000000005,1
2,None,lda,18,0.59,0.59,0.18000000000000005,1
1,ORICA (0),gaussian_nb,18,0.46,0.45999999999999996,-0.08000000000000007,1
2,ORICA (0),gaussian_nb,18,0.46,0.45999999999999996,-0.08000000000000007,1
1,ORICA (0),lda,18,0.44,0.44,-0.1200000000000001,1
2,ORICA (0),lda,18,0.44,0.44,-0.1200000000000001,1
1,ORICA (1),gaussian_nb,18,0.4,0.4,-0.19999999999999996,1
2,ORICA (1),gaussian_nb,18,0.4,0.4,-0.19999999999999996,1
1,ORICA (1),lda,18,0.41,0.41000000000000003,-0.17999999999999994,1
2,ORICA (1),lda,18,0.41,0.41000000000000003,-0.17999999999999994,1
1,SOBI,gaussian_nb,18,0.56,0.56,0.12,1
2,SOBI,gaussian_nb,18,0.56,0.56,0.12,1
1,SOBI,lda,18,0.74,0.74,0.48,1
2,SOBI,lda,18,0.74,0.74,0.48,1
0,None,random_forest,17,0.58,0.5800000000000001,0.16000000000000003,0
0,None,gaussian_nb,17,0.58,0.58,0.16000000000000003,0
0,None,lda,17,0.51,0.51,0.020000000000000018,0
0,None,logistic,17,0.51,0.51,0.020000000000000018,0
1,None,random_forest,17,0.58,0.5800000000000001,0.16000000000000003,0
1,None,logistic,17,0.51,0.51,0.020000000000000018,0
2,None,random_forest,17,0.52,0.52,0.040000000000000036,0
2,None,logistic,17,0.51,0.51,0.020000000000000018,0
0,ORICA (0),random_forest,17,0.55,0.55,0.09999999999999998,0
0,ORICA (0),gaussian_nb,17,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),lda,17,0.46,0.46,-0.08000000000000007,0
0,ORICA (0),logistic,17,0.46,0.46,-0.08000000000000007,0
1,ORICA (0),random_forest,17,0.56,0.56,0.12,0
1,ORICA (0),logistic,17,0.46,0.46,-0.08000000000000007,0
2,ORICA (0),random_forest,17,0.53,0.53,0.06000000000000005,0
2,ORICA (0),logistic,17,0.46,0.46,-0.08000000000000007,0
0,ORICA (1),random_forest,17,0.51,0.51,0.020000000000000018,0
0,ORICA (1),gaussian_nb,17,0.48,0.48,-0.040000000000000036,0
0,ORICA (1),lda,17,0.5,0.5,0.0,0
0,ORICA (1),logistic,17,0.5,0.5,0.0,0
1,ORICA (1),random_forest,17,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (1),logistic,17,0.5,0.5,0.0,0
2,ORICA (1),random_forest,17,0.44,0.44,-0.1200000000000001,0
2,ORICA (1),logistic,17,0.5,0.5,0.0,0
0,Ext. Infomax,random_forest,17,0.61,0.61,0.21999999999999997,0
0,Ext. Infomax,gaussian_nb,17,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,lda,17,0.5,0.5,0.0,0
0,Ext. Infomax,logistic,17,0.5,0.5,0.0,0
1,Ext. Infomax,random_forest,17,0.53,0.53,0.06000000000000005,0
1,Ext. Infomax,gaussian_nb,17,0.48,0.48,-0.040000000000000036,0
1,Ext. Infomax,lda,17,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,logistic,17,0.49,0.49,-0.020000000000000018,0
2,Ext. Infomax,random_forest,17,0.59,0.5900000000000001,0.18000000000000005,0
2,Ext. Infomax,gaussian_nb,17,0.46,0.46,-0.08000000000000007,0
2,Ext. Infomax,lda,17,0.49,0.49,-0.020000000000000018,0
2,Ext. Infomax,logistic,17,0.48,0.48,-0.040000000000000036,0
0,SOBI,random_forest,17,0.5,0.5,0.0,0
0,SOBI,gaussian_nb,17,0.51,0.51,0.020000000000000018,0
0,SOBI,lda,17,0.52,0.52,0.040000000000000036,0
0,SOBI,logistic,17,0.52,0.52,0.040000000000000036,0
1,SOBI,random_forest,17,0.52,0.52,0.040000000000000036,0
1,SOBI,logistic,17,0.52,0.52,0.040000000000000036,0
2,SOBI,random_forest,17,0.46,0.45999999999999996,-0.08000000000000007,0
2,SOBI,logistic,17,0.52,0.52,0.040000000000000036,0
0,FastICA,random_forest,17,0.5,0.5,0.0,0
0,FastICA,gaussian_nb,17,0.51,0.51,0.020000000000000018,0
0,FastICA,lda,17,0.5,0.5,0.0,0
0,FastICA,logistic,17,0.51,0.51,0.020000000000000018,0
1,FastICA,random_forest,17,0.5,0.5,0.0,0
1,FastICA,gaussian_nb,17,0.48,0.48,-0.040000000000000036,0
1,FastICA,lda,17,0.5,0.5,0.0,0
1,FastICA,logistic,17,0.49,0.49,-0.020000000000000018,0
2,FastICA,random_forest,17,0.51,0.51,0.020000000000000018,0
2,FastICA,gaussian_nb,17,0.46,0.46,-0.08000000000000007,0
2,FastICA,lda,17,0.5,0.5,0.0,0
2,FastICA,logistic,17,0.51,0.51,0.020000000000000018,0
0,picard_o,random_forest,17,0.5,0.5,0.0,0
0,picard_o,gaussian_nb,17,0.48,0.48000000000000004,-0.040000000000000036,0
0,picard_o,lda,17,0.5,0.5,0.0,0
0,picard_o,logistic,17,0.5,0.5,0.0,0
1,picard_o,random_forest,17,0.52,0.52,0.040000000000000036,0
1,picard_o,gaussian_nb,17,0.48,0.48000000000000004,-0.040000000000000036,0
1,picard_o,lda,17,0.5,0.5,0.0,0
1,picard_o,logistic,17,0.5,0.5,0.0,0
2,picard_o,random_forest,17,0.57,0.5700000000000001,0.14,0
2,picard_o,gaussian_nb,17,0.5,0.5,0.0,0
2,picard_o,lda,17,0.5,0.5,0.0,0
2,picard_o,logistic,17,0.51,0.51,0.020000000000000018,0
1,None,gaussian_nb,17,0.58,0.58,0.16000000000000003,1
2,None,gaussian_nb,17,0.58,0.58,0.16000000000000003,1
1,None,lda,17,0.51,0.51,0.020000000000000018,1
2,None,lda,17,0.51,0.51,0.020000000000000018,1
1,ORICA (0),gaussian_nb,17,0.58,0.5800000000000001,0.16000000000000003,1
2,ORICA (0),gaussian_nb,17,0.58,0.5800000000000001,0.16000000000000003,1
1,ORICA (0),lda,17,0.46,0.46,-0.08000000000000007,1
2,ORICA (0),lda,17,0.46,0.46,-0.08000000000000007,1
1,ORICA (1),gaussian_nb,17,0.48,0.48,-0.040000000000000036,1
2,ORICA (1),gaussian_nb,17,0.48,0.48,-0.040000000000000036,1
1,ORICA (1),lda,17,0.5,0.5,0.0,1
2,ORICA (1),lda,17,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,17,0.51,0.51,0.020000000000000018,1
2,SOBI,gaussian_nb,17,0.51,0.51,0.020000000000000018,1
1,SOBI,lda,17,0.52,0.52,0.040000000000000036,1
2,SOBI,lda,17,0.52,0.52,0.040000000000000036,1
0,None,random_forest,16,0.44,0.44000000000000006,-0.1200000000000001,0
0,None,gaussian_nb,16,0.44,0.43999999999999995,-0.1200000000000001,0
0,None,lda,16,0.46,0.45999999999999996,-0.08000000000000007,0
0,None,logistic,16,0.48,0.48,-0.040000000000000036,0
1,None,random_forest,16,0.41,0.41000000000000003,-0.17999999999999994,0
1,None,logistic,16,0.48,0.48,-0.040000000000000036,0
2,None,random_forest,16,0.41,0.41000000000000003,-0.17999999999999994,0
2,None,logistic,16,0.48,0.48,-0.040000000000000036,0
0,ORICA (0),random_forest,16,0.5,0.5,0.0,0
0,ORICA (0),gaussian_nb,16,0.46,0.46,-0.08000000000000007,0
0,ORICA (0),lda,16,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),logistic,16,0.49,0.49,-0.020000000000000018,0
1,ORICA (0),random_forest,16,0.51,0.51,0.020000000000000018,0
1,ORICA (0),logistic,16,0.49,0.49,-0.020000000000000018,0
2,ORICA (0),random_forest,16,0.51,0.51,0.020000000000000018,0
2,ORICA (0),logistic,16,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),random_forest,16,0.46,0.45999999999999996,-0.08000000000000007,0
0,ORICA (1),gaussian_nb,16,0.45,0.45,-0.10000000000000009,0
0,ORICA (1),lda,16,0.46,0.46,-0.08000000000000007,0
0,ORICA (1),logistic,16,0.47,0.47,-0.06000000000000005,0
1,ORICA (1),random_forest,16,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (1),logistic,16,0.47,0.47,-0.06000000000000005,0
2,ORICA (1),random_forest,16,0.46,0.45999999999999996,-0.08000000000000007,0
2,ORICA (1),logistic,16,0.47,0.47,-0.06000000000000005,0
0,Ext. Infomax,random_forest,16,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,gaussian_nb,16,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,lda,16,0.52,0.52,0.040000000000000036,0
0,Ext. Infomax,logistic,16,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,random_forest,16,0.52,0.52,0.040000000000000036,0
1,Ext. Infomax,gaussian_nb,16,0.51,0.51,0.020000000000000018,0
1,Ext. Infomax,lda,16,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,logistic,16,0.49,0.49,-0.020000000000000018,0
2,Ext. Infomax,random_forest,16,0.47,0.47,-0.06000000000000005,0
2,Ext. Infomax,gaussian_nb,16,0.47,0.47,-0.06000000000000005,0
2,Ext. Infomax,lda,16,0.49,0.49,-0.020000000000000018,0
2,Ext. Infomax,logistic,16,0.5,0.5,0.0,0
0,SOBI,random_forest,16,0.43,0.43000000000000005,-0.1399999999999999,0
0,SOBI,gaussian_nb,16,0.46,0.46,-0.08000000000000007,0
0,SOBI,lda,16,0.48,0.48000000000000004,-0.040000000000000036,0
0,SOBI,logistic,16,0.48,0.48000000000000004,-0.040000000000000036,0
1,SOBI,random_forest,16,0.47,0.47000000000000003,-0.06000000000000005,0
1,SOBI,logistic,16,0.48,0.48000000000000004,-0.040000000000000036,0
2,SOBI,random_forest,16,0.48,0.48000000000000004,-0.040000000000000036,0
2,SOBI,logistic,16,0.48,0.48000000000000004,-0.040000000000000036,0
0,FastICA,random_forest,16,0.5,0.5,0.0,0
0,FastICA,gaussian_nb,16,0.51,0.51,0.020000000000000018,0
0,FastICA,lda,16,0.51,0.51,0.020000000000000018,0
0,FastICA,logistic,16,0.54,0.54,0.07999999999999996,0
1,FastICA,random_forest,16,0.55,0.55,0.09999999999999998,0
1,FastICA,gaussian_nb,16,0.47,0.47,-0.06000000000000005,0
1,FastICA,lda,16,0.48,0.48000000000000004,-0.040000000000000036,0
1,FastICA,logistic,16,0.47,0.47,-0.06000000000000005,0
2,FastICA,random_forest,16,0.47,0.47,-0.06000000000000005,0
2,FastICA,gaussian_nb,16,0.47,0.47,-0.06000000000000005,0
2,FastICA,lda,16,0.42,0.42000000000000004,-0.15999999999999992,0
2,FastICA,logistic,16,0.47,0.47,-0.06000000000000005,0
0,picard_o,random_forest,16,0.5,0.5,0.0,0
0,picard_o,gaussian_nb,16,0.49,0.49,-0.020000000000000018,0
0,picard_o,lda,16,0.49,0.49,-0.020000000000000018,0
0,picard_o,logistic,16,0.49,0.49,-0.020000000000000018,0
1,picard_o,random_forest,16,0.49,0.49,-0.020000000000000018,0
1,picard_o,gaussian_nb,16,0.49,0.49,-0.020000000000000018,0
1,picard_o,lda,16,0.49,0.49,-0.020000000000000018,0
1,picard_o,logistic,16,0.49,0.49,-0.020000000000000018,0
2,picard_o,random_forest,16,0.43,0.43,-0.1399999999999999,0
2,picard_o,gaussian_nb,16,0.49,0.49,-0.020000000000000018,0
2,picard_o,lda,16,0.49,0.49,-0.020000000000000018,0
2,picard_o,logistic,16,0.49,0.49,-0.020000000000000018,0
1,None,gaussian_nb,16,0.44,0.43999999999999995,-0.1200000000000001,1
2,None,gaussian_nb,16,0.44,0.43999999999999995,-0.1200000000000001,1
1,None,lda,16,0.46,0.45999999999999996,-0.08000000000000007,1
2,None,lda,16,0.46,0.45999999999999996,-0.08000000000000007,1
1,ORICA (0),gaussian_nb,16,0.46,0.46,-0.08000000000000007,1
2,ORICA (0),gaussian_nb,16,0.46,0.46,-0.08000000000000007,1
1,ORICA (0),lda,16,0.49,0.49,-0.020000000000000018,1
2,ORICA (0),lda,16,0.49,0.49,-0.020000000000000018,1
1,ORICA (1),gaussian_nb,16,0.45,0.45,-0.10000000000000009,1
2,ORICA (1),gaussian_nb,16,0.45,0.45,-0.10000000000000009,1
